,uniqueid,year,treat,returnyear,groupid,doctoral_graduation_year,post,treat_post,gender,cohort,discipline,bachelor_university,doctoral_university,region_bf_rcrt,doc_region,num_of_pub,q12_num,q1_num,top10_num,fa_pub,fa_q12pub,fa_q1pub,fa_top10pub,la_pub,la_q12pub,la_q1pub,la_top10pub,teamsize,teamsize_nlg,grant,grant_nlg,pi,alumni,recruit_institution,recruit_type,phd_overall_rank,phd_field_rank,bc_overall_rank,recruit_position,top10_productivity,year_index,counterfactual_num_of_pub,counterfactual_top10_num,counterfactual_fa_pub,counterfactual_fa_q1pub,counterfactual_la_pub,counterfactual_la_q1pub
4169,1_479,2016,1,2013,479,2006,1,1,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,341773.13,35375.059,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,3,1.3921674064142495,0.917894716260564,0.03566493759864281,0.06817165007798678,0.6095045658258544,0.4891724191221539
4170,1_479,2007,1,2013,479,2006,0,0,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,-6,0.0,0.0,0.5720558265592639,0.4801861947613385,0.0,0.0
4171,1_479,2017,1,2013,479,2006,1,1,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,352400.59,33726.363,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,4,1.7793335294357755,0.8414987105997807,0.0,0.0,0.8447577483442117,0.6000652710990756
4172,1_479,2018,1,2013,479,2006,1,1,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,1.0,1,0,0.0,0.0,0,0.0,0,1.0,1,0.0,0,3,8,348650.78,26273.613,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,5,2.2730031791146263,1.2858446435132818,0.020583668925891304,0.028351198843942688,1.0429094082063988,0.7249432154626662
4173,1_479,2012,1,2013,479,2006,0,0,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,-1,0.3561117623690585,0.4051199406636682,0.4273496576040541,0.39732632396687073,0.0,0.0
4174,1_479,2009,1,2013,479,2006,0,0,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,-4,0.0,0.0,0.5374132919153456,0.49633299522220764,0.0,0.0
4175,1_479,2019,1,2013,479,2006,1,1,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,2.0,2,2,1.0,0.0,0,0.0,0,2.0,2,2.0,1,8,7,33534.008,26404.732,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,6,2.5973190120579126,1.4171738545736574,0.0,0.003979261225039027,1.2282047270868939,0.8906203303072627
4176,1_479,2015,1,2013,479,2006,1,1,Male,3,LIFE SCIENCE,Tsinghua University,"University of California, Riverside",USA,USA,2.0,2,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,7749.9355,380894.88,0.0,0,Zhejiang University,C9?CAS,284,304,1.0,Professor,0.0,2,0.8356418571539289,0.5162203714260449,0.054201290697838134,0.10542654702783963,0.23843320293034564,0.16802979154204112
4177,0_120,2014,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,4.0,4,4,4.0,0.0,0,0.0,0,4.0,4,4.0,4,5,3,0.0,347333.34,,0,,,57,113,5.0,,,1,,,,,,
4178,0_120,2013,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,4.0,4,4,2.0,0.0,0,0.0,0,3.0,3,3.0,2,2,5,0.0,143333.33,,0,,,57,113,5.0,,,0,,,,,,
4179,0_120,2008,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,5.0,,,-5,,,,,,
4180,0_120,2019,0,2013,483,2003,1,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,2.0,2,1,1.0,0.0,0,0.0,0,1.0,1,1.0,1,2,0,207463.0,242500.0,,0,,,57,113,5.0,,,6,,,,,,
4181,0_120,2010,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,4.0,4,4,1.0,1.0,1,1.0,0,1.0,1,1.0,0,5,0,0.0,0.0,,0,,,57,113,5.0,,,-3,,,,,,
4182,0_120,2005,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,5.0,,,-8,,,,,,
4183,0_120,2006,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,5.0,,,-7,,,,,,
4184,0_120,2004,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,5.0,,,-9,,,,,,
4185,0_120,2018,0,2013,483,2003,1,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,1.0,1,1,2,204000.0,449963.0,,0,,,57,113,5.0,,,5,,,,,,
4186,0_120,2016,0,2013,483,2003,1,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,4,347333.34,204000.0,,0,,,57,113,5.0,,,3,,,,,,
4187,0_120,2007,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,5.0,,,-6,,,,,,
4188,0_120,2017,0,2013,483,2003,1,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,1.0,1,1,0.0,0.0,0,0.0,0,1.0,1,1.0,0,4,1,237333.33,207463.0,,0,,,57,113,5.0,,,4,,,,,,
4189,0_120,2009,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,5,0.0,0.0,,0,,,57,113,5.0,,,-4,,,,,,
4190,0_120,2012,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,2.0,2,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0.0,0.0,,0,,,57,113,5.0,,,-1,,,,,,
4191,0_120,2011,0,2013,483,2003,0,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,3.0,3,3,3.0,1.0,1,1.0,1,1.0,1,1.0,1,0,0,0.0,0.0,,0,,,57,113,5.0,,,-2,,,,,,
4192,0_120,2015,0,2013,483,2003,1,0,Male,1,LIFE SCIENCE,Peking University,University of Pittsburgh,,USA,1.0,1,1,0.0,0.0,0,0.0,0,1.0,1,1.0,0,3,0,143333.33,237333.33,,0,,,57,113,5.0,,,2,,,,,,
4193,0_477,2019,0,2013,483,2007,1,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,6.0,6,6,4.0,0.0,0,0.0,0,5.0,5,5.0,3,20,9,0.0,205804.75,,0,,,57,113,56.0,,,6,,,,,,
4194,0_477,2018,0,2013,483,2007,1,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,2.0,2,2,2.0,0.0,0,0.0,0,2.0,2,2.0,2,5,20,0.0,187471.75,,0,,,57,113,56.0,,,5,,,,,,
4195,0_477,2011,0,2013,483,2007,0,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,-2,,,,,,
4196,0_477,2017,0,2013,483,2007,1,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,1.0,1,2,5,0.0,0.0,,0,,,57,113,56.0,,,4,,,,,,
4197,0_477,2009,0,2013,483,2007,0,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,-4,,,,,,
4198,0_477,2010,0,2013,483,2007,0,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,5.0,5,3,0.0,2.0,2,1.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,-3,,,,,,
4199,0_477,2008,0,2013,483,2007,0,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,-5,,,,,,
4200,0_477,2013,0,2013,483,2007,0,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,5.0,5,5,4.0,1.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,0,,,,,,
4201,0_477,2016,0,2013,483,2007,1,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,2.0,2,2,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0.0,0.0,,0,,,57,113,56.0,,,3,,,,,,
4202,0_477,2015,0,2013,483,2007,1,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,1.0,1,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,2,,,,,,
4203,0_477,2014,0,2013,483,2007,0,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,1,,,,,,
4204,0_477,2012,0,2013,483,2007,0,0,Female,3,PHYSICS AND MATHEMATICS,East China University of Science and TechnologyÂŹÂ¨âĂâ ,University of Pittsburgh,,USA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,56.0,,,-1,,,,,,
4205,0_478,2013,0,2013,483,2008,0,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,5.0,5,5,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0,5,0.0,0.0,,0,,,57,113,70.0,,,0,,,,,,
4206,0_478,2016,0,2013,483,2008,1,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,3.0,3,3,2.0,0.0,0,0.0,0,2.0,2,2.0,2,5,8,0.0,0.0,,0,,,57,113,70.0,,,3,,,,,,
4207,0_478,2012,0,2013,483,2008,0,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,5.0,5,5,5.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,70.0,,,-1,,,,,,
4208,0_478,2017,0,2013,483,2008,1,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,6.0,6,6,5.0,0.0,0,0.0,0,5.0,5,5.0,4,8,4,0.0,0.0,,0,,,57,113,70.0,,,4,,,,,,
4209,0_478,2014,0,2013,483,2008,0,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,2.0,2,2,1.0,0.0,0,0.0,0,1.0,1,1.0,0,5,10,0.0,0.0,,0,,,57,113,70.0,,,1,,,,,,
4210,0_478,2010,0,2013,483,2008,0,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,70.0,,,-3,,,,,,
4211,0_478,2009,0,2013,483,2008,0,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,2.0,2,2,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,70.0,,,-4,,,,,,
4212,0_478,2018,0,2013,483,2008,1,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,3.0,3,3,2.0,0.0,0,0.0,0,2.0,2,2.0,2,4,5,0.0,0.0,,0,,,57,113,70.0,,,5,,,,,,
4213,0_478,2015,0,2013,483,2008,1,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,8.0,8,7,5.0,0.0,0,0.0,0,6.0,6,5.0,4,10,5,0.0,0.0,,0,,,57,113,70.0,,,2,,,,,,
4214,0_478,2011,0,2013,483,2008,0,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,4.0,4,4,4.0,2.0,2,2.0,2,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,70.0,,,-2,,,,,,
4215,0_478,2019,0,2013,483,2008,1,0,Male,3,PHYSICS AND MATHEMATICS,Lanzhou University,University of Pittsburgh,,USA,9.0,8,7,6.0,1.0,1,1.0,1,4.0,4,4.0,4,5,0,0.0,0.0,,0,,,57,113,70.0,,,6,,,,,,
4216,0_480,2008,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-5,,,,,,
4217,0_480,2012,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-1,,,,,,
4218,0_480,2005,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,3.0,2,2,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-8,,,,,,
4219,0_480,2016,0,2013,483,2004,1,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,3,,,,,,
4220,0_480,2019,0,2013,483,2004,1,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,6,,,,,,
4221,0_480,2010,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-3,,,,,,
4222,0_480,2013,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,0,,,,,,
4223,0_480,2018,0,2013,483,2004,1,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,5,,,,,,
4224,0_480,2011,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-2,,,,,,
4225,0_480,2007,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,1.0,1,0,0.0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-6,,,,,,
4226,0_480,2015,0,2013,483,2004,1,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,2,,,,,,
4227,0_480,2017,0,2013,483,2004,1,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,4,,,,,,
4228,0_480,2006,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,1.0,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-7,,,,,,
4229,0_480,2009,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,1.0,1,1,0.0,0.0,0,0.0,0,1.0,1,1.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,-4,,,,,,
4230,0_480,2014,0,2013,483,2004,0,0,Female,3,PHYSICS AND MATHEMATICS,Jilin University,University of Pittsburgh,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,57,113,15.0,,,1,,,,,,
4231,1_483,2009,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,110000.0,200000.0,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,-4,0.2556729891768108,0.0,0.6143363688384228,0.4963329952222083,0.0,0.0
4232,1_483,2013,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,4,234000.0,162100.0,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,0,1.5282906037941766,0.4448378956420813,0.3640858452388046,0.29962668868749853,0.03343638434125984,0.0
4233,1_483,2012,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,162000.0,162000.0,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,-1,1.2022656085229144,0.32819686374059864,0.5042727345271312,0.3973263239668714,0.0,0.0
4234,1_483,2018,1,2013,483,2006,1,1,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,3.0,1,1,0.0,1.0,1,1.0,0,1.0,0,0.0,0,0,1,418223.69,131283.98,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,5,3.1191570252684824,1.2089215665902122,0.0975067458489684,0.028351198843943354,1.1198324851294814,0.5710970616165173
4235,1_483,2011,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,200000.0,234000.0,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,-2,0.8517262142471133,0.19703776931900996,0.5431957303590984,0.4616669722330864,0.0,0.0
4236,1_483,2017,1,2013,483,2006,1,1,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,3.0,2,2,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,439924.25,132728.25,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,4,2.6254873755896315,0.7645756336767111,0.025018751802511837,0.0,0.9216808252672941,0.44621911725292684
4237,1_483,2019,1,2013,483,2006,1,1,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,5.0,4,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0,1,14,131971.25,86311.789,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,6,3.4434728582117686,1.3402507776505879,0.04048552310329917,0.003979261225039804,1.305127804009977,0.7367741764611139
4238,1_483,2014,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,3.0,2,2,2.0,0.0,0,0.0,0,1.0,0,0.0,0,4,0,43096.566,424964.88,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,1,2.061794646047974,0.71655613126527,0.22131168764368425,0.17592368413653126,0.3319889825651665,0.01341996905876508
4239,1_483,2010,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,110000.0,162000.0,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,-3,0.5068167964927857,0.0,0.5540979329065646,0.45244283905280747,0.0,0.0
4240,1_483,2007,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,4.0,4,4,2.0,2.0,2,2.0,1,0.0,0,0.0,0,0,0,0.0,110000.0,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,-6,0.0,0.0,0.648978903482341,0.4801861947613393,0.0,0.0
4241,1_483,2015,1,2013,483,2006,1,1,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,3.0,3,2,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,41875.484,475495.47,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,2,1.681795703307785,0.4392972945029754,0.13112436762091523,0.10542654702784018,0.3153562798534284,0.01418363769589226
4242,1_483,2008,1,2013,483,2006,0,0,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,2.0,1,1,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,110000.0,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,-5,0.14085893968627117,0.0,0.6397380162558345,0.5037540230371561,0.0,0.0
4243,1_483,2016,1,2013,483,2006,1,1,Male,3,PHYSICS AND MATHEMATICS,Peking University,University of Pittsburgh,GERMAN,USA,1.0,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,400462.03,109133.87,0.0,0,University of Science and Technology of China,C9?CAS,57,113,5.0,Investigator,0.0,3,2.2383212525681055,0.8409716393374944,0.11258801452172013,0.06817165007798745,0.6864276427489371,0.33532626527600506
4244,0_390,2009,0,2013,487,2008,0,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,31,66,23.0,,,-4,,,,,,
4245,0_390,2017,0,2013,487,2008,1,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,10.0,9,7,5.0,0.0,0,0.0,0,10.0,9,7.0,5,11,5,0.0,0.0,,0,,,31,66,23.0,,,4,,,,,,
4246,0_390,2011,0,2013,487,2008,0,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,4.0,4,4,4.0,2.0,2,2.0,2,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,31,66,23.0,,,-2,,,,,,
4247,0_390,2018,0,2013,487,2008,1,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,4.0,4,4,4.0,0.0,0,0.0,0,4.0,4,4.0,4,5,13,0.0,0.0,,0,,,31,66,23.0,,,5,,,,,,
4248,0_390,2016,0,2013,487,2008,1,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,10.0,10,9,9.0,0.0,0,0.0,0,10.0,10,9.0,9,16,11,0.0,0.0,,0,,,31,66,23.0,,,3,,,,,,
4249,0_390,2019,0,2013,487,2008,1,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,7.0,7,5,4.0,0.0,0,0.0,0,6.0,6,4.0,4,13,18,0.0,0.0,,0,,,31,66,23.0,,,6,,,,,,
4250,0_390,2010,0,2013,487,2008,0,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,31,66,23.0,,,-3,,,,,,
4251,0_390,2014,0,2013,487,2008,0,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,10.0,10,9,7.0,0.0,0,0.0,0,9.0,9,8.0,6,9,13,0.0,0.0,,0,,,31,66,23.0,,,1,,,,,,
4252,0_390,2012,0,2013,487,2008,0,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0,5,0.0,0.0,,0,,,31,66,23.0,,,-1,,,,,,
4253,0_390,2015,0,2013,487,2008,1,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,10.0,10,9,2.0,0.0,0,0.0,0,7.0,7,6.0,2,13,16,0.0,0.0,,0,,,31,66,23.0,,,2,,,,,,
4254,0_390,2013,0,2013,487,2008,0,0,Male,3,CHEMISTRY,Nanjing University,University of Chicago,,USA,4.0,4,4,3.0,0.0,0,0.0,0,2.0,2,2.0,2,5,9,0.0,0.0,,0,,,31,66,23.0,,,0,,,,,,
4255,1_487,2013,1,2013,487,2010,0,0,Male,3,CHEMISTRY,University of Science and Technology of China,University of Chicago,USA,USA,3.0,3,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1,University of Science and Technology of China,C9?CAS,31,66,17.0,Professor,0.0,0,8.834380838942906,5.0116766306467095,0.9704359809591543,0.8477062500289977,5.800392814859728,4.888589711944452
