uniqueID,year,treat,returnyear,groupID,Gender,Cohort,Discipline,Doctoral_graduation_year,post,treat_post,Region_bf_rcrt,Doc_region,num_of_pub,Q12_num,Q1_num,top10_num,FA_pub,FA_Q12pub,FA_Q1pub,FA_top10pub,LA_pub,LA_Q12pub,LA_Q1pub,LA_top10pub,teamsize,teamsize_nlg,grant,grant_nlg,Recruit_institution,phd_overall_rank,phd_field_rank,bc_overall_rank
1_428,2006,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,Nanjing University,70,60,23
1_428,2007,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,Nanjing University,70,60,23
1_428,2008,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,8,8,7,5,1,1,0,0,0,0,0,0,0,0,0,0,Nanjing University,70,60,23
1_428,2009,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,Nanjing University,70,60,23
1_428,2010,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,70,60,23
1_428,2011,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,5,5,3,2,2,2,2,2,2,2,1,0,0,2,0,0,Nanjing University,70,60,23
1_428,2012,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,2,2,2,1,0,0,0,0,1,1,1,1,2,7,0,0,Nanjing University,70,60,23
1_428,2013,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,3,3,2,2,0,0,0,0,3,3,2,2,7,4,0,0,Nanjing University,70,60,23
1_428,2014,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,3,3,2,2,0,0,0,0,3,3,2,2,4,0,0,62500,Nanjing University,70,60,23
1_428,2015,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,360587.18677344354,Nanjing University,70,60,23
1_428,2016,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,1,1,USA,USA,2,1,1,1,0,0,0,0,2,1,1,1,5,8,349920.5314615192,15668.087239909752,Nanjing University,70,60,23
1_428,2017,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,1,1,USA,USA,3,3,1,1,1,1,0,0,2,2,1,1,8,2,333612.09369024856,14937.858508604206,Nanjing University,70,60,23
1_428,2018,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,1,1,USA,USA,4,4,2,0,0,0,0,0,1,1,1,0,2,0,330062.18964294164,29321.35256561835,Nanjing University,70,60,23
1_428,2019,1,2014,428,Male,3,ENGINEERING AND MATERIALS SCIENCE,2005,1,1,USA,USA,1,1,0,0,0,0,0,0,1,1,0,0,0,1,14852.661596958174,29467.68060836502,Nanjing University,70,60,23
1_429,2005,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2006,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2007,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2008,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2009,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2010,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2011,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2012,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2013,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,28,17,88
1_429,2014,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,0,0,USA,SINGAPORE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,354704.17664272414,Nanjing University,28,17,88
1_429,2015,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,1,1,USA,SINGAPORE,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,344441.4879876001,Nanjing University,28,17,88
1_429,2016,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,1,1,USA,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334252.44422160945,0,Nanjing University,28,17,88
1_429,2017,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,1,1,USA,SINGAPORE,1,1,1,1,0,0,0,0,0,0,0,0,0,7,318674.2351816443,0,Nanjing University,28,17,88
1_429,2018,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,1,1,USA,SINGAPORE,2,2,1,0,0,0,0,0,2,2,1,0,7,16,315283.2820997872,0,Nanjing University,28,17,88
1_429,2019,1,2013,429,Male,3,ENGINEERING AND MATERIALS SCIENCE,2004,1,1,USA,SINGAPORE,2,1,1,0,0,0,0,0,2,1,1,0,16,12,0,0,Nanjing University,28,17,88
1_435,2009,1,2012,435,Male,3,CHEMISTRY,2008,0,0,USA,USA,5,5,5,4,2,2,2,2,0,0,0,0,0,0,0,0,Tsinghua University,352,266,5
1_435,2010,1,2012,435,Male,3,CHEMISTRY,2008,0,0,USA,USA,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tsinghua University,352,266,5
1_435,2011,1,2012,435,Male,3,CHEMISTRY,2008,0,0,USA,USA,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,352,266,5
1_435,2012,1,2012,435,Male,3,CHEMISTRY,2008,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tsinghua University,352,266,5
1_435,2013,1,2012,435,Male,3,CHEMISTRY,2008,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,363900.9279475982,Tsinghua University,352,266,5
1_435,2014,1,2012,435,Male,3,CHEMISTRY,2008,1,1,USA,USA,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,371330.9390795424,Tsinghua University,352,266,5
1_435,2015,1,2012,435,Male,3,CHEMISTRY,2008,1,1,USA,USA,1,1,1,1,0,0,0,0,1,1,1,1,4,8,0,360587.18677344354,Tsinghua University,352,266,5
1_435,2016,1,2012,435,Male,3,CHEMISTRY,2008,1,1,USA,USA,4,4,2,2,0,0,0,0,4,4,2,2,8,4,349920.5314615192,15668.087239909752,Tsinghua University,352,266,5
1_435,2017,1,2012,435,Male,3,CHEMISTRY,2008,1,1,USA,USA,3,3,2,1,0,0,0,0,3,3,2,1,4,12,333612.09369024856,46008.60420650095,Tsinghua University,352,266,5
1_435,2018,1,2012,435,Male,3,CHEMISTRY,2008,1,1,USA,USA,4,4,4,4,0,0,0,0,4,4,4,4,12,3,330062.18964294164,39252.778434618114,Tsinghua University,352,266,5
1_435,2019,1,2012,435,Male,3,CHEMISTRY,2008,1,1,USA,USA,4,4,3,3,0,0,0,0,3,3,2,2,3,1,45746.19771863118,70342.2053231939,Tsinghua University,352,266,5
1_437,2009,1,2012,437,Male,3,INFORMATION SCIENCE,2008,0,0,UK,CANADA,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,Tsinghua University,16,65,5
1_437,2010,1,2012,437,Male,3,INFORMATION SCIENCE,2008,0,0,UK,CANADA,4,4,4,3,0,0,0,0,1,1,1,1,0,0,0,0,Tsinghua University,16,65,5
1_437,2011,1,2012,437,Male,3,INFORMATION SCIENCE,2008,0,0,UK,CANADA,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,16,65,5
1_437,2012,1,2012,437,Male,3,INFORMATION SCIENCE,2008,0,0,UK,CANADA,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,16,65,5
1_437,2013,1,2012,437,Male,3,INFORMATION SCIENCE,2008,0,0,UK,CANADA,5,5,5,4,3,3,3,2,0,0,0,0,0,3,0,363900.9279475982,Tsinghua University,16,65,5
1_437,2014,1,2012,437,Male,3,INFORMATION SCIENCE,2008,1,1,UK,CANADA,6,6,6,3,1,1,1,0,1,1,1,1,3,0,0,354704.17664272414,Tsinghua University,16,65,5
1_437,2015,1,2012,437,Male,3,INFORMATION SCIENCE,2008,1,1,UK,CANADA,6,6,6,2,0,0,0,0,0,0,0,0,0,5,0,344441.4879876001,Tsinghua University,16,65,5
1_437,2016,1,2012,437,Male,3,INFORMATION SCIENCE,2008,1,1,UK,CANADA,9,9,9,2,0,0,0,0,6,6,6,0,5,14,334252.44422160945,0,Tsinghua University,16,65,5
1_437,2017,1,2012,437,Male,3,INFORMATION SCIENCE,2008,1,1,UK,CANADA,13,12,12,5,1,1,1,1,6,6,6,2,14,6,318674.2351816443,34416.82600382409,Tsinghua University,16,65,5
1_437,2018,1,2012,437,Male,3,INFORMATION SCIENCE,2008,1,1,UK,CANADA,10,10,10,4,0,0,0,0,4,4,4,0,6,5,315283.2820997872,34050.60297942776,Tsinghua University,16,65,5
1_437,2019,1,2012,437,Male,3,INFORMATION SCIENCE,2008,1,1,UK,CANADA,9,9,7,7,1,1,1,1,3,3,1,1,5,7,34220.532319391634,62737.64258555133,Tsinghua University,16,65,5
1_44,2008,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Peking University,193,302,5
1_44,2009,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,Peking University,193,302,5
1_44,2010,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,3,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,Peking University,193,302,5
1_44,2011,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Peking University,193,302,5
1_44,2012,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,Peking University,193,302,5
1_44,2013,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410298.307860262,Peking University,193,302,5
1_44,2014,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,466436.0202181431,Peking University,193,302,5
1_44,2015,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,388357.7886850943,108499.09584086799,Peking University,193,302,5
1_44,2016,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,2,2,2,1,0,0,0,0,0,0,0,0,0,3,439541.990473803,105289.54625219354,Peking University,193,302,5
1_44,2017,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,8,5,5,3,1,1,1,1,3,0,0,0,3,0,419056.6443594646,100382.40917782027,Peking University,193,302,5
1_44,2018,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,1,1,0,0,1,1,0,0,0,0,0,0,0,1,99314.25868999763,37834.00331047529,Peking University,193,302,5
1_44,2019,1,2012,44,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,2,2,1,1,0,0,0,0,1,1,0,0,1,10,99809.88593155894,38022.813688212926,Peking University,193,302,5
1_440,2007,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Tsinghua University,142,239,12
1_440,2008,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,4,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,Tsinghua University,142,239,12
1_440,2009,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tsinghua University,142,239,12
1_440,2010,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,142,239,12
1_440,2011,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,142,239,12
1_440,2012,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tsinghua University,142,239,12
1_440,2013,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,142,239,12
1_440,2014,1,2013,440,Male,3,LIFE SCIENCE,2006,0,0,USA,CANADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406845.7036445863,Tsinghua University,142,239,12
1_440,2015,1,2013,440,Male,3,LIFE SCIENCE,2006,1,1,USA,CANADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459657.194523379,Tsinghua University,142,239,12
1_440,2016,1,2013,440,Male,3,LIFE SCIENCE,2006,1,1,USA,CANADA,1,1,1,1,0,0,0,0,0,0,0,0,0,7,383387.56580596644,111807.470543996,Tsinghua University,142,239,12
1_440,2017,1,2013,440,Male,3,LIFE SCIENCE,2006,1,1,USA,CANADA,2,1,1,1,0,0,0,0,1,1,1,1,7,6,425270.7934990439,216539.19694072657,Tsinghua University,142,239,12
1_440,2018,1,2013,440,Male,3,LIFE SCIENCE,2006,1,1,USA,CANADA,2,2,2,2,0,0,0,0,2,2,2,2,6,15,420745.56632773706,214235.04374556633,Tsinghua University,142,239,12
1_440,2019,1,2013,440,Male,3,LIFE SCIENCE,2006,1,1,USA,CANADA,5,5,4,3,0,0,0,0,2,2,2,2,15,14,215304.18250950568,275665.3992395437,Tsinghua University,142,239,12
1_442,2007,1,2012,442,Male,3,LIFE SCIENCE,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,166,155,31
1_442,2008,1,2012,442,Male,3,LIFE SCIENCE,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,166,155,31
1_442,2009,1,2012,442,Male,3,LIFE SCIENCE,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,166,155,31
1_442,2010,1,2012,442,Male,3,LIFE SCIENCE,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,166,155,31
1_442,2011,1,2012,442,Male,3,LIFE SCIENCE,2006,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tsinghua University,166,155,31
1_442,2012,1,2012,442,Male,3,LIFE SCIENCE,2006,0,0,USA,USA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,166,155,31
1_442,2013,1,2012,442,Male,3,LIFE SCIENCE,2006,0,0,USA,USA,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,363900.9279475982,Tsinghua University,166,155,31
1_442,2014,1,2012,442,Male,3,LIFE SCIENCE,2006,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394608.40649108804,Tsinghua University,166,155,31
1_442,2015,1,2012,442,Male,3,LIFE SCIENCE,2006,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383191.16507362435,Tsinghua University,166,155,31
1_442,2016,1,2012,442,Male,3,LIFE SCIENCE,2006,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371855.85359739285,37603.409375783405,Tsinghua University,166,155,31
1_442,2017,1,2012,442,Male,3,LIFE SCIENCE,2006,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,354525.09560229443,51784.576163161255,Tsinghua University,166,155,31
1_442,2018,1,2012,442,Male,3,LIFE SCIENCE,2006,1,1,USA,USA,1,1,1,0,0,0,0,0,1,1,1,0,6,10,350752.6602033578,51233.546149601956,Tsinghua University,166,155,31
1_442,2019,1,2012,442,Male,3,LIFE SCIENCE,2006,1,1,USA,USA,2,2,1,0,0,0,0,0,2,2,1,0,10,10,51489.22686945501,15842.839036755387,Tsinghua University,166,155,31
1_443,2004,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2005,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2006,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2007,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2008,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2009,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2010,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,5,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2011,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2012,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tsinghua University,177,134,1
1_443,2013,1,2012,443,Male,3,LIFE SCIENCE,2003,0,0,USA,USA,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,363900.9279475982,Tsinghua University,177,134,1
1_443,2014,1,2012,443,Male,3,LIFE SCIENCE,2003,1,1,USA,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354704.17664272414,Tsinghua University,177,134,1
1_443,2015,1,2012,443,Male,3,LIFE SCIENCE,2003,1,1,USA,USA,3,2,1,0,0,0,0,0,0,0,0,0,0,12,0,344441.4879876001,Tsinghua University,177,134,1
1_443,2016,1,2012,443,Male,3,LIFE SCIENCE,2003,1,1,USA,USA,6,6,5,0,0,0,0,0,6,6,5,0,12,6,334252.44422160945,35096.515417397844,Tsinghua University,177,134,1
1_443,2017,1,2012,443,Male,3,LIFE SCIENCE,2003,1,1,USA,USA,4,4,3,0,0,0,0,0,4,4,3,0,6,11,318674.2351816443,33460.80305927342,Tsinghua University,177,134,1
1_443,2018,1,2012,443,Male,3,LIFE SCIENCE,2003,1,1,USA,USA,5,5,5,0,0,0,0,0,5,5,5,0,11,11,348388.0349964531,61243.792858831875,Tsinghua University,177,134,1
1_443,2019,1,2012,443,Male,3,LIFE SCIENCE,2003,1,1,USA,USA,9,9,7,3,0,0,0,0,7,7,5,2,11,15,33269.96197718631,61549.42965779467,Tsinghua University,177,134,1
1_448,2005,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2006,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2007,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2008,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2009,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,4,4,4,3,1,1,1,1,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2010,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,5,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2011,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2012,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,23,12,5
1_448,2013,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363900.9279475982,Shanghai Jiao Tong University,23,12,5
1_448,2014,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,1,1,USA,USA,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,354704.17664272414,Shanghai Jiao Tong University,23,12,5
1_448,2015,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,1,1,USA,USA,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,385774.47687935934,Shanghai Jiao Tong University,23,12,5
1_448,2016,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,1,1,USA,USA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,334252.44422160945,127851.59187766358,Shanghai Jiao Tong University,23,12,5
1_448,2017,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,1,1,USA,USA,3,3,2,0,0,0,0,0,2,2,1,0,1,0,356915.1529636711,143881.45315487572,Shanghai Jiao Tong University,23,12,5
1_448,2018,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,1,1,USA,USA,2,2,1,0,0,0,0,0,0,0,0,0,0,3,435879.1676519272,142350.43745566328,Shanghai Jiao Tong University,23,12,5
1_448,2019,1,2012,448,Male,3,PHYSICS AND MATHEMATICS,2004,1,1,USA,USA,2,1,1,0,0,0,0,0,1,0,0,0,3,0,143060.83650190113,143060.83650190113,Shanghai Jiao Tong University,23,12,5
1_449,2007,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,0,0,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,21,48,10
1_449,2008,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,0,0,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,21,48,10
1_449,2009,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,0,0,USA,USA,4,4,4,1,3,3,3,0,2,2,2,1,0,0,0,0,Shanghai Jiao Tong University,21,48,10
1_449,2010,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shanghai Jiao Tong University,21,48,10
1_449,2011,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,0,0,USA,USA,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,Shanghai Jiao Tong University,21,48,10
1_449,2012,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,0,0,USA,USA,2,2,2,0,1,1,1,0,2,2,2,0,0,0,0,0,Shanghai Jiao Tong University,21,48,10
1_449,2013,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413573.41703056765,Shanghai Jiao Tong University,21,48,10
1_449,2014,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,1,1,USA,USA,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,403121.30885873904,Shanghai Jiao Tong University,21,48,10
1_449,2015,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,1,1,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,47016.27486437613,424179.71239128563,Shanghai Jiao Tong University,21,48,10
1_449,2016,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,1,1,USA,USA,5,5,3,0,1,1,1,0,0,0,0,0,0,1,379877.9142642266,80387.73293223031,Shanghai Jiao Tong University,21,48,10
1_449,2017,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,1,1,USA,USA,1,1,1,1,0,0,0,0,1,1,1,1,1,0,392447.339069471,192797.96048438494,Shanghai Jiao Tong University,21,48,10
1_449,2018,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,1,1,USA,USA,4,4,3,0,1,1,1,0,0,0,0,0,0,4,391108.9304011981,147710.25459131392,Shanghai Jiao Tong University,21,48,10
1_449,2019,1,2012,449,Male,3,PHYSICS AND MATHEMATICS,2006,1,1,USA,USA,5,5,5,1,0,0,0,0,1,1,1,1,4,0,191698.35234474015,207976.86945500632,Shanghai Jiao Tong University,21,48,10
1_45,2010,1,2012,45,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2009,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,Peking University,1,4,5
1_45,2011,1,2012,45,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2009,0,0,USA,USA,3,3,3,3,1,1,1,1,1,1,1,1,2,1,0,0,Peking University,1,4,5
1_45,2012,1,2012,45,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2009,0,0,USA,USA,3,3,3,1,1,1,1,0,1,1,1,1,1,0,0,0,Peking University,1,4,5
1_45,2013,1,2012,45,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,2009,0,0,USA,USA,5,5,5,4,1,1,1,1,1,1,1,1,0,0,0,380958.78820960695,Peking University,1,4,5
